country,GID_0,ISO_3,region,subregion,ID,ghm,Built1994,Built2009,HFP1993,HFP1993_int,HFP2009,HFP2009_int,Lights1994,Lights2009,NavWater1994,NavWater2009,Pasture1993,Pasture2009,Popdensity1990,Popdensity2010,Railways,Roads,croplands1992,croplands2005
romania,ROU,ROU,europe and central asia,central and western europe,189,0.4918519280634792,1619113.2379994974,1619113.356119628,13.395893329765714,13.152802211610958,13.923307810301033,13.679819050012567,0.44969818913480886,0.8395372233400402,0.09585079266255493,0.09585079266255493,0.15618712273641852,0.20975855130784707,5.269114688128773,1619118.2631314402,0.738430583501006,2.802809144154761,3.7253521126760565,3.772887323943662
russian federation (the),RUS,RUS,europe and central asia,eastern europe,190,0.07149054499170347,14199514.370147947,14199514.358037146,2.5461687264256425,3.2188224209228955,2.4988188012082944,3.1702150440414383,0.18735973289070604,0.16493615675904835,0.06993394411686266,0.07616004834222519,0.03664808591064469,0.028402925331231718,0.7310679820937134,14199514.934734918,0.09574929282622806,0.804425260264869,0.5278833648298112,0.5870009365112441
rwanda,RWA,RWA,africa,east africa and adjacent islands,191,0.46439718693768334,79536431.4074074,79536431.44107744,10.209542923040324,14.242424242424242,10.580786444924094,14.58922558922559,0.017482517482517484,0.055944055944055944,0.08411860971318674,0.13368381436173407,0.458041958041958,0.46503496503496505,7.286713286713287,79536438.84511785,0,1.9715781527590919,0.3916083916083916,0.1958041958041958
saudi arabia,SAU,SAU,asia and the pacific,western asia,192,0.1284536731915558,3410092.287947883,3410092.3473941367,3.7294068743335127,3.732899022801303,4.4699965683869225,4.472312703583062,0.2570857632233596,0.39517148566534804,0.007949997624980392,0.007949997624980392,0.01300925737123282,0.012805350515884344,2.3457036825578075,3410094.9840798047,0.00783002324538151,0.9190834042899182,0.002569226377390808,0.014844419069369112
sudan (the),SDN,SDN,africa,north africa,193,0.20193484395372038,188483.23412472024,188483.23763549392,4.938155523098647,4.714661868609295,5.4935444468188495,5.269407995787072,0.011016019310950186,0.02369980250164582,0.019811416758462052,0.023170497599784522,1.1421549264867237,1.067632214175993,2.0004827737546633,188485.6503269408,0.03405749396532807,1.5288334691775638,0.19477726574500767,0.38218125960061444
senegal,SEN,SEN,africa,west africa,194,0.3834661667377689,2710328.562894405,2710328.5671013882,5.731435138082545,5.668910391249474,8.568148908237498,8.498527555742532,0.02653748946925021,0.062342038753159225,0.031363760644904634,0.05257626829727697,0.6040438079191238,0.3087615838247683,3.452822240943555,2710332.648296172,0.09098567818028644,0.8352862149351469,0.6693344566133108,3.081297388374052
singapore,SGP,SGP,asia and the pacific,south-east asia,195,0.724628709256649,536870919.5,536870919.5,34.71566422780355,57.625,34.71566422780355,57.625,10,10,1.256780040760835,1.256780040760835,0,0,10,536870919.5,1.3333333333333333,2.1255508263905845,0,0
south georgia and the south sandwich islands,SGS,SGS,americas,south america,196,0.008940018331393218,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
"saint helena, ascension and tristan da cunha",SHN,SHN,africa,southern africa,197,0.19927503634244204,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
svalbard and jan mayen,SJM,SJM,europe and central asia,central and western europe,198,0.014720012810850416,109070839.90970655,109070839.90970655,0.0023781212841854932,6.503386004514673,0.0023781212841854932,6.503386004514673,0,0,0,0,0,0,0,109070839.90970655,0.0023781212841854932,0,0,0
solomon islands,SLB,SLB,asia and the pacific,oceania,199,0.11396066266420583,161222496.0960961,161222496.0960961,5.812684594810783,14.771771771771771,7.72529591445799,16.53153153153153,0,0.006493506493506494,0.24714670271214936,0.2669008934088362,0,0,2.918831168831169,161222499.23723724,0,1.192161269776233,1.4545454545454546,2.8636363636363638
sierra leone,SLE,SLE,africa,west africa,200,0.2529543520561172,17358412.859122403,17358412.859122403,8.345511676546304,9.033487297921479,7.252806141712335,7.952655889145497,0.01629802095459837,0.011641443538998836,0.12569883970127566,0.10866269150975505,0.03841676367869616,0.03841676367869616,4.784633294528522,17358418.08660508,0.08381839348079162,1.7401853791493338,1.5564610011641444,0
el salvador,SLV,SLV,americas,mesoamerica,201,0.6250575803944215,8624432.722891565,8624432.843373494,15.254940142554622,15.405622489959839,14.875907897949219,15.028112449799197,0.7419354838709677,1.3387096774193548,0.20498792728811518,0.20498792728811518,0.5080645161290323,0.6814516129032258,6.911290322580645,8624439.542168675,0.45161290322580644,3.4088231845488473,2.625,1.0161290322580645
san marino,SMR,SMR,europe and central asia,central and western europe,202,0.8428991436958313,10,10,40,40,40,40,10,10,0,0,0,0,8,8,8,4,0,0
somalia,SOM,SOM,africa,east africa and adjacent islands,203,0.22376276584641033,2877892.855802734,2877892.8544626106,5.6083433283187984,5.539667649423747,6.809069196671103,6.735727686947199,0.0014761137949543747,0.001878690284487386,0.012667406098157624,0.031160316035103098,1.8429951690821256,1.4562533548040795,2.4692699946323136,2877895.71750201,0,1.2721386294865953,0.008454106280193236,1.180756843800322
saint pierre and miquelon,SPM,SPM,americas,north america,204,0.1884462296962738,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
serbia,SRB,SRB,europe and central asia,central and western europe,205,0.5191887809068366,0.42755344418052255,0.665083135391924,13.877449910034759,13.52731591448931,15.19494791023333,14.844813935075218,1.0411718131433096,1.9326999208234363,0.1760449841018309,0.1760449841018309,0.1330166270783848,0.12984956452889945,6.0079176563737136,6.011084718923199,0.7474267616785432,2.733867328410477,2.6104513064133017,2.79889152810768
south sudan,SSD,SSD,africa,east africa and adjacent islands,206,0.2179969890578625,0.0026961445133459154,0,5.566049054855605,5.294284173631707,6.876075422034234,6.60070099757347,0.009436505796710704,0.0041790239956861685,0.004675219610092322,0.024731249190793662,1.5308708546778107,1.361957400916689,2.1610946346724185,2.9956861687786467,0.007549204637368563,1.6496725768839198,0.2000539228902669,0.8322998112698841
sao tome and principe,STP,STP,africa,central africa,207,0.2707619828482469,0,0,9.92159934838613,9.416666666666666,10.838265975316366,10.333333333333334,0.5,0.4166666666666667,0.6139873479014568,0.6139873479014568,0,0,5.833333333333333,6.833333333333333,0.6666666666666666,2.3076120018959045,0,0
suriname,SUR,SUR,americas,south america,208,0.0369980516546506,7478178.704585026,7478178.716192687,0.7468175560776343,1.1033081834010448,0.8369894474889521,1.1764364480557168,0.0244612696563774,0.052417006406523005,0.07622615603495819,0.14717847818739538,0,0,0.3768200349446709,7478179.03598375,0.023296447291788,0.23436542640748798,0,0.0122306348281887
slovakia,SVK,SVK,europe and central asia,central and western europe,209,0.5074335595105435,0.8051341890315052,0.5017502917152858,15.634197854940087,15.263710618436406,14.329647107608398,13.959159859976662,2.128354725787631,1.749124854142357,0.09092465249614709,0.09092465249614709,0.10968494749124855,0.19486581096849476,5.574095682613769,5.700116686114352,1.1855309218203034,2.3344050977583386,3.4060676779463246,2.572928821470245
slovenia,SVN,SVN,europe and central asia,central and western europe,210,0.45789640484074784,0.572289156626506,0.8734939759036144,12.844523947641074,12.481927710843374,12.856572162494603,12.493975903614459,2.0783132530120483,2.7560240963855422,0.14971478558788795,0.14971478558788795,0.12048192771084337,0.13855421686746988,5.22289156626506,5.271084337349397,0.7469879518072289,2.077339326671089,1.8765060240963856,0.8433734939759037
sweden,SWE,SWE,europe and central asia,central and western europe,211,0.17800146187639776,11128813.469653051,11128813.262362758,6.766959522902972,7.064997804128239,6.048375422224335,6.350109793588055,1.0245452940137736,0.7703514038495497,0.1599191052300935,0.15994705140007637,9.712166696097474e-4,7.946318205897933e-4,2.261522161398552,11128814.963636363,0.4527635528871623,2.2304732291711717,0.09641532756489493,0.05995055624227441
eswatini,SWZ,SWZ,africa,southern africa,212,0.4848380926510562,0.043478260869565216,0.13043478260869565,12.733298309989598,12.369565217391305,10.259385258218517,9.895652173913044,0.22608695652173913,0.34782608695652173,0.043157391541369536,0.043157391541369536,0.4826086956521739,1.8304347826086957,4.7043478260869565,5.391304347826087,0.3130434782608696,1.9901409438122875,4.930434782608696,0.21304347826086956
sint maarten (dutch part),SXM,SXM,americas,caribbean,213,0.6902655959129333,10,10,33.516754150390625,33,33.516754150390625,33,10,10,1.7885305881500244,1.7885305881500244,0,0,9,9,0,2.728224039077759,0,0
seychelles,SYC,SYC,africa,east africa and adjacent islands,214,0.13862089440226555,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
syrian arab republic (the),SYR,SYR,asia and the pacific,western asia,215,0.31984836956053014,2426535.5834274953,2426535.54952919,9.947907726779063,9.749905838041432,11.28576593820236,11.086252354048964,0.7711161387631976,0.9128959276018099,0.034971636113856404,0.034971636113856404,0.8623680241327301,0.8819758672699849,4.708898944193062,2426540.7758945385,0.17194570135746606,2.1734941771329797,0.8367269984917044,1.1693061840120664
turks and caicos islands (the),TCA,TCA,americas,caribbean,216,0.1832934759557247,1288490188.8,1288490188.8,11.14492654800415,81.1,13.14492654800415,81.9,0,1,2.2146283388137817,2.2146283388137817,0,0,4,1288490190.8,0,1.4302982166409492,3.5,3.5
chad,TCD,TCD,africa,central africa,217,0.14332821211428382,14619150.872017635,14619150.872665975,3.1957074239450254,3.855873962655602,4.070491830532556,4.722251037344399,6.527841242900973e-4,0.0020236307852993015,0.019590106294972542,0.034070314626806715,1.006332006005614,0.8061231150858411,1.2039297604282264,14619152.540197095,0,0.9595235517628239,0.005026437757033749,0.5871793197989424
togo,TGO,TGO,africa,west africa,218,0.43383338636666796,0.11730205278592376,0.02932551319648094,7.664309362162593,7.318181818181818,8.91850976580399,8.564516129032258,0.09970674486803519,0.054252199413489736,0.003927998962676464,0.06458000080385207,0.17595307917888564,0.13049853372434017,4.922287390029325,5.57624633431085,0.2932551319648094,1.9697655521966844,0.08211143695014662,0.8005865102639296
thailand,THA,THA,asia and the pacific,south-east asia,219,0.548331754419434,5172167.032755299,5172167.210982659,12.275253015076425,12.244059087989724,13.411704431284496,13.377809890815671,0.4537260582649284,0.5802349911475938,0.13818732329753644,0.13750691692009614,0,0,5.623853211009174,5172172.7111432245,0.11717366811524223,1.9675823559934498,3.723643972316111,4.236278770320296
tajikistan,TJK,TJK,europe and central asia,central asia,220,0.19057782425573108,0.09009009009009009,0.01896633475580844,6.193960360211182,5.917022285443338,6.642245064376937,6.363679468942627,0.26078710289236606,0.06590801327643434,0.0761671523549343,0.0849070505952974,0.37790422000948315,0.3413940256045519,3.0412517780938835,3.2987197724039827,0.11379800853485064,1.3411218145409145,0.8928402086296823,1.377430061640588
tokelau,TKL,TKL,asia and the pacific,oceania,221,0.17948545515537262,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
turkmenistan,TKM,TKM,europe and central asia,central asia,222,0.2030075516090719,1460873.281632653,1460873.300680272,5.716461132375333,5.52843537414966,6.542156032587419,6.353469387755102,0.11776718856364875,0.14649421375085092,0.02621053449424634,0.02658208533470714,1.486861810755616,1.3844792375765826,2.007079646017699,1460875.785442177,0.08168822328114364,1.5076774307787215,0.43744043567052415,0.7671885636487407
timor-leste,TLS,TLS,asia and the pacific,south-east asia,223,0.4236424027031727,71582788.26666667,71582788.26666667,9.82939628074909,13.394444444444444,13.487260286835419,16.91111111111111,0.017241379310344827,0.028735632183908046,0.0894197370466984,0.12084694963943192,0.040229885057471264,0.005747126436781609,4.833333333333333,71582792.85,0,1.9928501027411427,2.8563218390804597,6.597701149425287
tonga,TON,TON,asia and the pacific,oceania,224,0.2706887722015381,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
trinidad and tobago,TTO,TTO,americas,caribbean,225,0.45860996475586524,66076421.47692308,66076423.78461538,14.34721289173005,17.49230769230769,19.728165295388962,22.70769230769231,2.507936507936508,5.333333333333333,0.38266885087709634,0.38266885087709634,0,0,6.571428571428571,66076426.36923077,0.7619047619047619,2.535972675633809,0,0.1111111111111111
tunisia,TUN,TUN,africa,north africa,226,0.2504471778710144,10816080.832417583,10816080.901098901,7.315188563657257,7.657967032967033,8.120986995722257,8.45970695970696,0.37551771744132534,0.558214450069029,0.03199982973253845,0.03199982973253845,0.393005062126093,0.3451449608835711,4.092959042797975,10816084.944139194,0.22457432121491025,1.3480759913258655,0.660377358490566,1.034054302807179
turkey,TUR,TUR,europe and central asia,central and western europe,227,0.44842862949847123,8622222.248077909,8622222.295062361,10.83878573429698,10.966512899367846,11.551625595604824,11.676490688535793,0.36418217685907883,0.5103353632386998,0.08006901591983759,0.08006901591983759,0.32815850415987646,0.2558538468136204,5.324384595591389,8622227.60806424,0.17703062012179432,2.315625556660042,2.0623552620293335,2.409983703576636
tuvalu,TUV,TUV,asia and the pacific,oceania,228,NA,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
taiwan (province of china),TWN,TWN,asia and the pacific,north-east asia,229,0.42153018157019984,23190970.9287257,23190971.20950324,20.131470986328793,20.980561555075592,18.703523404733584,19.56803455723542,3.3013100436681224,3.7336244541484715,0.17922768270931969,0.17922768270931969,0,0.008733624454148471,7.602620087336245,23190975.67386609,0.8908296943231441,2.567963828035838,2.7510917030567685,0.5655021834061136
"tanzania, the united republic of",TZA,TZA,africa,east africa and adjacent islands,230,0.23635566823527515,116913383.87450343,116913383.87630914,7.588210535865566,13.959281328999639,7.037231662815671,13.436529433008307,0.01193545306979853,0.01413157643464146,0.03137834700726391,0.0421296381443393,1.0634966103313281,1.3008689009834813,3.685667907953786,116913388.15592271,0.0641649957032369,0.8853913520424662,1.8414016996085172,0.19115821636589325
uganda,UGA,UGA,africa,east africa and adjacent islands,231,0.43737550807960607,305044613.13425434,305044613.1377967,9.26405575577382,25.85795253276656,9.522816438637028,26.07970244420829,0.019405450041288193,0.03303055326176713,0.03850674527585794,0.03921623711963754,0.2861271676300578,0.27663088356729976,4.78447563996697,305044618.02798444,0.10569777043765483,1.8093640517218854,2.208092485549133,1.5260115606936415
ukraine,UKR,UKR,europe and central asia,eastern europe,232,0.4859743191530708,15498757.610460212,15498757.411753679,13.556082215824157,14.04648983034961,14.233575500398763,14.71909269847221,1.0184101208459215,0.5115181268882175,0.09992757990079876,0.09992841131776437,0.016427492447129908,0.010007552870090634,5.020203927492447,15498761.993532665,0.6593655589123867,2.7311735335748724,3.6282099697885197,5.242069486404834
united states minor outlying islands (the),UMI,UMI,asia and the pacific,oceania,233,0,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
uruguay,URY,URY,americas,south america,234,0.2185381594409116,872251.7944760357,872251.7985377741,8.587210480711086,8.291632818846466,8.56954483427062,8.272948822095858,0.13937423811458757,0.19544900446972777,0.12424504943365257,0.12933438315391454,1.9492076391710687,1.970337261275904,2.589597724502235,872254.4309504468,0.26655830963023164,1.8412669496485878,1.567249085737505,1.305566842746851
united states of america (the),USA,USA,americas,north america,235,0.1917139344795557,41970277.97790577,41970277.989164375,6.2535217883109455,8.402143488050957,6.11041931742083,8.261572720600126,0.8746954778460133,0.9608815916357915,0.08645439535779986,0.0873691591255292,0.5580002537749017,0.5586473797741404,1.5610122823935442,41970279.117052115,0.4390701923564939,1.4721731247342278,0.707665076384307,0.3101114043546668
uzbekistan,UZB,UZB,europe and central asia,central asia,236,0.28254423307578064,131484875.17006022,131484875.04244336,7.827073187045657,14.904359047892171,7.587574180326554,14.67952394608546,0.5711012677562243,0.36047044447838705,0.021774073303089843,0.021774073303089843,1.09638002138384,1.258133496257828,2.5613257980754542,131484877.55979352,0.1295249732702001,1.6201761741118885,1.5610203146479305,1.2563005956926836
holy see (the),VAT,VAT,europe and central asia,central and western europe,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
saint vincent and the grenadines,VCT,VCT,americas,caribbean,238,0.44514865428209305,536870912,536870912,11.688815434773764,40.25,10.688815434773764,39.5,0,0.3333333333333333,0.6058237779264649,0.6058237779264649,0,0,7,536870918,0,1.7496583263079326,2.3333333333333335,0
venezuela (bolivarian republic of),VEN,VEN,americas,south america,239,0.16096814914383073,12945046.753222665,12945046.76713345,3.9504930468337083,4.487526662338866,4.568676245194518,5.102012426968376,0.2938048143310319,0.41257697331591714,0.12386270180612274,0.12271393652685288,0.5640044784474716,0.5221123343907446,1.7523791752192572,12945048.671983678,0.007464079119238664,0.9617301843230416,0.05877962306400448,0.2207501399514835
virgin islands (british),VGB,VGB,americas,caribbean,240,0.24594095349311829,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
virgin islands (u.s.),VIR,VIR,americas,caribbean,241,0.582186241944631,1431655768.6666667,1431655768.6666667,40,98.66666666666667,40,98.66666666666667,10,10,4,4,0,0,8,1431655768,0,8,0,0
viet nam,VNM,VNM,asia and the pacific,south-east asia,242,0.4045824851684155,13896111.25136884,13896111.447984071,11.256256300030287,11.668491786958686,11.741848550430818,12.149576903932305,0.09894789579158317,0.5708917835671342,0.21148629121654414,0.2226296481108116,7.51503006012024e-4,7.51503006012024e-4,5.727204408817635,13896117.333001493,0.17635270541082165,2.3185676146664456,2.682865731462926,2.0533567134268536
vanuatu,VUT,VUT,asia and the pacific,oceania,243,0.14341641535995425,177722784.66206896,177722784.7310345,6.30564274652959,16.06896551724138,9.560933844261642,19.041379310344826,0.12781954887218044,0.13533834586466165,0.6939484556403882,0.7161568432499386,0,0,2.9774436090225564,177722787.7724138,0,1.769589044097671,0.7368421052631579,3.473684210526316
wallis and futuna,WLF,WLF,asia and the pacific,oceania,244,0.47971442341804504,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
samoa,WSM,WSM,asia and the pacific,oceania,245,0.17833595963255053,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
akrotiri and dhekelia,XAD,NA,europe and central asia,central and western europe,246,0.47931204239527386,0,0,14.479704856872559,14.333333333333334,22.813037872314453,22.666666666666668,2.3333333333333335,5.333333333333333,0.14637177996337414,0.14637177996337414,0,0,5.333333333333333,6,0,6.666666666666667,0,4.666666666666667
clipperton island,XCL,NA,asia and the pacific,oceania,247,NA,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
kosovo,XKO,NA,europe and central asia,central and western europe,248,0.506443961170213,0.40229885057471265,0.5172413793103449,14.545248346767206,14.201149425287356,14.683179381249966,14.339080459770114,0.8448275862068966,1.2701149425287357,4.6948605750944335e-7,4.6948605750944335e-7,0.11494252873563218,0.16666666666666666,6.9655172413793105,6.994252873563219,0.6896551724137931,2.3900755131724236,3.1379310344827585,2.6551724137931036
northern cyprus,XNC,NA,europe and central asia,central and western europe,249,0.5916798532657002,46684427.56521739,46684428.217391305,10.632911618550619,12.869565217391305,14.166244973076715,16.32608695652174,1.1333333333333333,2.1333333333333333,0.27895354141001005,0.27895354141001005,0,0,4.311111111111111,46684431.347826086,0.5333333333333333,3.465069220463435,0.4666666666666667,2.3333333333333335
paracel islands,XPI,NA,asia and the pacific,south-east asia,250,NA,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
spratly islands,XSP,NA,asia and the pacific,south-east asia,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yemen,YEM,YEM,asia and the pacific,western asia,252,0.1601952091613898,4298875.3954504095,4298875.431847134,4.125062615956423,4.21073703366697,5.126533904230395,5.209463148316652,0.059445660102115244,0.15025528811086797,0.013593040012388242,0.015064333836208338,1.050145878920496,1.0191466083150984,2.3346097738876734,4298878.453685168,0,0.603081544506602,0.033187454412837346,0.1761487964989059
south africa,ZAF,ZAF,africa,southern africa,253,0.19581570370967538,792234.6592474176,792234.6610919823,8.81969820137736,8.652299557304476,8.43990824844504,8.27256517461879,0.26872924098905154,0.31264608192889654,0.03576329726722216,0.03666461708737903,1.6770820519129044,1.8244523750922963,1.6563499876938224,1584470.8386005904,0.24956928378045778,3.9552237013368194,0.8163365727641776,0.056854540979571745
zambia,ZMB,ZMB,africa,southern africa,254,0.1924408877883184,12123274.984281603,12123274.978746956,5.805292286155458,6.237104272747398,5.625831142118688,6.054018153641798,0.025381275743070243,0.03061338083045753,0.026447575840352455,0.046919644308248847,1.0178114215740843,1.1353668039630413,2.4482912167427364,12123278.061213195,0.05966826227318268,1.2280265101873702,0.9818546142714015,7.792496938661917e-4
zimbabwe,ZWE,ZWE,africa,southern africa,255,0.2392054284781504,16042625.336791866,16042625.32434115,9.772882787198819,10.329113924050633,7.725568138005318,8.295289479145051,0.06042232908216601,0.044950867656282666,0.01819719603226697,0.03130489259244131,0.7512021743675518,1.2402257997072967,3.623458080702488,16042629.416683959,0.10704578716286849,2.1285095583275973,3.0485051223081747,0.004390549864102028
